timestamp,message_id,sender,recipient,subject,sender_ip,spf,dkim,dmarc,attachment,verdict,action
2020-01-13T11:25:14Z,<a2d57065e47d428e@mail-64czobsp39.click>,accounts@7qcbzr818ufw.info,divit.amble@sahyadripower.example,Password expires today,83.248.116.124,fail,fail,fail,doc.html,PHISH,quarantined
2020-01-13T22:44:32Z,<44ab9ae421fa48bf@partner.example>,aaryahi.dhillon@partner.example,kimaya.sha@sahyadripower.example,Maintenance window,182.226.54.199,pass,pass,pass,-,CLEAN,delivered
2020-01-13T23:06:01Z,<7d8fe474f00c47da@partner.example>,indranil.kurian@partner.example,riaan.keer@sahyadripower.example,Maintenance window,82.212.85.217,pass,pass,pass,-,CLEAN,delivered
2020-01-14T20:57:35Z,<50c2c41ec4b24bb7@mail-aoh6ngwot93abc5yn4.top>,accounts@18zma1jm6yg.click,rhea.sarkar@sahyadripower.example,Tender notice - action required,87.157.238.38,fail,fail,fail,invoice.zip,PHISH,delivered
2020-01-16T05:31:59Z,<6499b8cfc71a4245@partner.example>,kimaya.mandal@partner.example,jayant.bail@sahyadripower.example,Re: substation report,11.193.224.76,pass,pass,pass,-,CLEAN,delivered
2020-01-16T05:35:24Z,<ddd500b9f0a3405e@mail-oiiitcvqkek.click>,accounts@pn7ixszrvqtvc.click,sumer.dixit@sahyadripower.example,Password expires today,187.23.170.79,fail,fail,fail,doc.html,PHISH,quarantined
2020-01-17T00:56:52Z,<316ac2543b0a4830@mail-gkvz02zb3c0d2.info>,accounts@9xn0w6m7zilimx224r.click,vihaan.walla@sahyadripower.example,Urgent: Smart meter firmware update,201.213.236.43,fail,fail,fail,doc.html,MALWARE,delivered
2020-01-17T01:03:56Z,<b3d504df965f43fd@partner.example>,neysa.walia@partner.example,yakshit.kadakia@sahyadripower.example,Maintenance window,48.158.187.92,pass,pass,pass,-,CLEAN,delivered
2020-01-17T02:47:55Z,<14815877f9c2414a@partner.example>,vivaan.dash@partner.example,purab.dhillon@sahyadripower.example,Maintenance window,46.99.22.61,pass,pass,pass,-,CLEAN,delivered
2020-01-17T17:25:08Z,<621ae5b91d8d429f@partner.example>,hridaan.lala@partner.example,emir.banerjee@sahyadripower.example,Load dispatch schedule,106.223.0.203,pass,pass,pass,-,CLEAN,delivered
2020-01-17T17:25:08Z,<ae21779d89a54be3@partner.example>,hridaan.lala@partner.example,yasmin.sethi@sahyadripower.example,Re: substation report,106.223.0.203,pass,pass,pass,-,CLEAN,delivered
2020-01-18T01:55:27Z,<d790ac3f52d349dd@partner.example>,raunak.sarna@partner.example,zoya.keer@sahyadripower.example,Maintenance window,80.86.56.2,pass,pass,pass,-,CLEAN,delivered
2020-01-18T15:27:03Z,<501d12f4fecb4811@partner.example>,anya.bakshi@partner.example,krish.mangal@sahyadripower.example,Load dispatch schedule,107.22.199.92,pass,pass,pass,-,CLEAN,delivered
2020-01-18T19:52:02Z,<0747dbc3318344f3@partner.example>,vivaan.sabharwal@partner.example,anya.chander@sahyadripower.example,Load dispatch schedule,144.115.241.14,pass,pass,pass,-,CLEAN,delivered
2020-01-19T09:57:27Z,<891d3d5cda2d40ae@mail-wpsjtrv0nnha.top>,accounts@xjov8r2sfcyn6.info,dishani.bakshi@sahyadripower.example,Password expires today,105.59.15.55,fail,fail,fail,doc.html,SPAM,delivered
2020-01-19T15:30:38Z,<29bc091f490446b9@partner.example>,amira.chowdhury@partner.example,ishita.bhatnagar@sahyadripower.example,Re: substation report,63.214.160.128,pass,pass,pass,-,CLEAN,delivered
2020-01-19T15:30:38Z,<ee95c99e7044438e@partner.example>,amira.chowdhury@partner.example,yasmin.subramaniam@sahyadripower.example,Re: substation report,63.214.160.128,pass,pass,pass,-,CLEAN,delivered
2020-01-20T12:29:17Z,<084371e79f304244@partner.example>,nayantara.rajan@partner.example,elakshi.yohannan@sahyadripower.example,Maintenance window,29.245.35.57,pass,pass,pass,-,CLEAN,delivered
2020-01-20T21:06:48Z,<51b3c5f097724059@partner.example>,azad.sodhi@partner.example,rohan.rao@sahyadripower.example,Re: substation report,21.66.148.146,pass,pass,pass,-,CLEAN,delivered
2020-01-20T21:39:57Z,<ba7b6bff62724be1@partner.example>,kashvi.lall@partner.example,veer.srinivasan@sahyadripower.example,Load dispatch schedule,41.219.214.154,pass,pass,pass,-,CLEAN,delivered
2020-01-21T00:25:05Z,<514fcf0d915a4bab@partner.example>,riaan.gill@partner.example,vedika.ganesh@sahyadripower.example,Load dispatch schedule,110.78.63.189,pass,pass,pass,-,CLEAN,delivered
2020-01-22T00:48:41Z,<c1d3a245549745ac@mail-7b3y0uykg66z7fzu7.top>,accounts@j013ei648i4ms.top,divij.sampath@sahyadripower.example,Password expires today,45.60.204.111,fail,fail,fail,doc.html,MALWARE,delivered
2020-01-22T00:48:41Z,<a4c0f1e14fc04254@partner.example>,jayant.srivastava@partner.example,aaina.vala@sahyadripower.example,Re: substation report,45.60.204.111,pass,pass,pass,-,CLEAN,delivered
2020-01-22T02:46:24Z,<04d9c6b314cf47e3@partner.example>,mamooty.kanda@partner.example,ishaan.dugal@sahyadripower.example,Load dispatch schedule,183.210.161.200,pass,pass,pass,-,CLEAN,delivered
2020-01-22T11:18:35Z,<e80ba0cb123f421f@partner.example>,kiara.arya@partner.example,riaan.baral@sahyadripower.example,Load dispatch schedule,56.69.4.27,pass,pass,pass,-,CLEAN,delivered
2020-01-22T17:05:13Z,<04b9b1ece192405c@partner.example>,ritvik.shetty@partner.example,saanvi.bandi@sahyadripower.example,Re: substation report,113.42.167.237,pass,pass,pass,-,CLEAN,delivered
2020-01-22T17:47:10Z,<3c867d012c52454f@partner.example>,mohanlal.bakshi@partner.example,akarsh.bawa@sahyadripower.example,Maintenance window,44.53.131.198,pass,pass,pass,-,CLEAN,delivered
2020-01-22T21:04:07Z,<79ad47b96a154765@partner.example>,badal.kulkarni@partner.example,nayantara.sura@sahyadripower.example,Re: substation report,208.146.15.149,pass,pass,pass,-,CLEAN,delivered
2020-01-22T23:26:46Z,<6dd7f8d319d947da@partner.example>,tiya.agate@partner.example,mamooty.upadhyay@sahyadripower.example,Re: substation report,212.112.217.236,pass,pass,pass,-,CLEAN,delivered
2020-01-23T04:55:02Z,<1ac5e334a3174f51@partner.example>,jayan.hans@partner.example,diya.sarma@sahyadripower.example,Maintenance window,82.252.153.127,pass,pass,pass,-,CLEAN,delivered
2020-01-23T14:31:14Z,<3c90048a48f8486a@partner.example>,azad.hegde@partner.example,tejas.sanghvi@sahyadripower.example,Maintenance window,42.125.128.238,pass,pass,pass,-,CLEAN,delivered
2020-01-23T15:40:30Z,<a292399201854249@mail-ui2c7oeq4er.top>,accounts@klghpv5hbrj.info,urvi.badami@sahyadripower.example,Urgent: Smart meter firmware update,153.57.223.114,fail,fail,fail,invoice.zip,MALWARE,delivered
2020-01-24T03:22:52Z,<86b928e8286949d4@partner.example>,biju.bal@partner.example,jayan.talwar@sahyadripower.example,Load dispatch schedule,169.231.149.68,pass,pass,pass,-,CLEAN,delivered
2020-01-24T14:30:05Z,<55e9002067a24a22@partner.example>,nirvi.kurian@partner.example,anaya.kalla@sahyadripower.example,Re: substation report,56.251.88.234,pass,pass,pass,-,CLEAN,delivered
2020-01-24T15:10:03Z,<61d93c038bc74309@mail-jxuzikdfve1nff71v.top>,accounts@5vijhtyhgx20es.xyz,rohan.majumdar@sahyadripower.example,Urgent: Smart meter firmware update,115.25.158.141,fail,fail,fail,-,MALWARE,delivered
2020-01-24T21:05:31Z,<38f5c41622bb4add@mail-gdgvdoxhgmd0nr7q.info>,accounts@m6q3ormghfp36i6mp6.info,aarush.sankar@sahyadripower.example,Tender notice - action required,164.33.61.46,fail,fail,fail,invoice.zip,SPAM,delivered
2020-01-24T21:05:31Z,<b3fbcf5aa53b46c2@mail-t2yq9obr2yslm5kzp2.xyz>,accounts@49cu1lcjmafbbuj2r.xyz,fateh.babu@sahyadripower.example,Urgent: Smart meter firmware update,164.33.61.46,fail,fail,fail,invoice.zip,MALWARE,quarantined
2020-01-24T21:55:48Z,<ff89f747c20d4228@mail-9iryfbbgnargal4mf8.top>,accounts@fge0znl67v82qefoi.xyz,pari.bains@sahyadripower.example,Tender notice - action required,102.162.48.167,fail,fail,fail,-,MALWARE,quarantined
2020-01-25T02:19:10Z,<318fe0c99da947a3@partner.example>,jiya.iyengar@partner.example,drishya.mane@sahyadripower.example,Re: substation report,204.68.16.251,pass,pass,pass,-,CLEAN,delivered
2020-01-25T18:08:50Z,<7f84008053da4691@partner.example>,lakshay.bhat@partner.example,rati.sachar@sahyadripower.example,Load dispatch schedule,71.58.194.110,pass,pass,pass,-,CLEAN,delivered
2020-01-26T13:13:26Z,<92892d0339ef45a8@mail-cyb5p885nk08y.top>,accounts@lkec93eh48ll1rc95k.info,umang.barman@sahyadripower.example,Urgent: Smart meter firmware update,2.85.59.62,fail,fail,fail,-,MALWARE,delivered
2020-01-26T13:34:08Z,<d5e01b1db9654da2@partner.example>,taimur.tandon@partner.example,urvi.chhabra@sahyadripower.example,Load dispatch schedule,181.187.216.5,pass,pass,pass,-,CLEAN,delivered
2020-01-27T08:34:45Z,<361b60ba01864f78@mail-h6wyshprgec.top>,accounts@x3egry5aqk5mgme.top,drishya.magar@sahyadripower.example,Urgent: Smart meter firmware update,40.152.117.160,fail,fail,fail,-,SPAM,quarantined
2020-01-28T00:54:28Z,<232d71726bed4d58@partner.example>,neelofar.chana@partner.example,reyansh.varughese@sahyadripower.example,Maintenance window,8.241.33.72,pass,pass,pass,-,CLEAN,delivered
2020-01-28T01:14:50Z,<b0bee2492bcc4112@partner.example>,pranay.kalla@partner.example,kashvi.srinivasan@sahyadripower.example,Re: substation report,30.102.28.99,pass,pass,pass,-,CLEAN,delivered
2020-01-28T02:18:57Z,<51ae2318b7dd4895@partner.example>,reyansh.goda@partner.example,alisha.mand@sahyadripower.example,Load dispatch schedule,64.194.85.234,pass,pass,pass,-,CLEAN,delivered
2020-01-28T08:26:31Z,<678c8d382d8d4a57@partner.example>,miraya.sood@partner.example,kimaya.bal@sahyadripower.example,Re: substation report,194.130.130.174,pass,pass,pass,-,CLEAN,delivered
2020-01-29T17:53:24Z,<a92c9d44c55a4c28@partner.example>,ryan.lata@partner.example,yuvraj..sachdeva@sahyadripower.example,Load dispatch schedule,137.11.85.172,pass,pass,pass,-,CLEAN,delivered
2020-01-30T01:32:29Z,<2c8ca895761d4236@partner.example>,samarth.mannan@partner.example,rati.comar@sahyadripower.example,Maintenance window,174.100.243.66,pass,pass,pass,-,CLEAN,delivered
2020-01-30T07:33:20Z,<e8ffa7e3c1d94674@partner.example>,purab.atwal@partner.example,fateh.sanghvi@sahyadripower.example,Re: substation report,78.221.123.176,pass,pass,pass,-,CLEAN,delivered
2020-01-30T09:00:38Z,<c8aebdf1bae947f9@partner.example>,manikya.tandon@partner.example,kiara.varghese@sahyadripower.example,Re: substation report,114.179.59.67,pass,pass,pass,-,CLEAN,delivered
2020-01-30T11:49:56Z,<3ebba99f4cca4a1e@partner.example>,reyansh.buch@partner.example,anaya.din@sahyadripower.example,Re: substation report,20.113.198.98,pass,pass,pass,-,CLEAN,delivered
2020-01-30T18:24:55Z,<d96b3611cf144394@mail-blifvj2tht7wzuqfl.xyz>,accounts@e297wdg4lo8z4j.click,hrishita.gade@sahyadripower.example,Urgent: Smart meter firmware update,105.26.126.19,fail,fail,fail,invoice.zip,PHISH,delivered
2020-01-30T19:43:41Z,<9ec5b967e88840e6@mail-lrov88dt5e0ww.click>,accounts@ab1dxzc6hrvyaks.info,samiha.gulati@sahyadripower.example,Urgent: Smart meter firmware update,65.186.1.160,fail,fail,fail,-,MALWARE,quarantined
2020-01-31T06:45:30Z,<a5ca391e621143b1@partner.example>,seher.sethi@partner.example,arnav.agarwal@sahyadripower.example,Maintenance window,161.7.53.76,pass,pass,pass,-,CLEAN,delivered
2020-01-31T10:14:46Z,<7633a9b101f94070@mail-o70l9sjg7ja.click>,accounts@mpof58ajg3azmy8.info,faiyaz.rajagopal@sahyadripower.example,Urgent: Smart meter firmware update,87.152.82.22,fail,fail,fail,-,MALWARE,delivered
2020-01-31T10:47:25Z,<899048fcf4d34988@mail-lc8hrhihb46fneel.info>,accounts@slnlq2mh9y.top,navya.karpe@sahyadripower.example,Password expires today,96.144.71.209,fail,fail,fail,doc.html,MALWARE,quarantined
2020-01-31T15:09:44Z,<2a57adaa77d74ef7@partner.example>,abram.maharaj@partner.example,indrajit.dara@sahyadripower.example,Maintenance window,57.201.187.245,pass,pass,pass,-,CLEAN,delivered
2020-01-31T22:14:24Z,<6755caae02754a5f@partner.example>,nehmat.sachdeva@partner.example,oorja.apte@sahyadripower.example,Maintenance window,174.173.62.117,pass,pass,pass,-,CLEAN,delivered
2020-02-01T19:08:30Z,<aaa2be2adf6e4f9b@partner.example>,vanya.vala@partner.example,dhanush.mammen@sahyadripower.example,Maintenance window,19.241.160.34,pass,pass,pass,-,CLEAN,delivered
2020-02-01T19:08:30Z,<51bc66c15fd4441c@partner.example>,vanya.vala@partner.example,kismat.soman@sahyadripower.example,Load dispatch schedule,19.241.160.34,pass,pass,pass,-,CLEAN,delivered
2020-02-02T10:13:08Z,<c1941d04aa414c0a@mail-3oiso8yghej0bes5x5.info>,accounts@7g95xtbxjdsza5s0yd.xyz,kaira.wagle@sahyadripower.example,Tender notice - action required,28.137.197.26,fail,fail,fail,invoice.zip,MALWARE,delivered
2020-02-02T12:21:11Z,<3b497e08c72b4f18@mail-pvf7j8eb0nx4pb0ik.click>,accounts@sb53oou82kqy.top,kabir.bhakta@sahyadripower.example,Tender notice - action required,218.53.245.76,fail,fail,fail,-,MALWARE,quarantined
2020-02-02T13:42:56Z,<cc5e5593dff643ff@mail-weymmxb45jvjgu.xyz>,accounts@hcek7bgsocqu8.top,diya.wali@sahyadripower.example,Password expires today,185.71.184.155,fail,fail,fail,doc.html,SPAM,quarantined
2020-02-02T17:22:25Z,<fad04fafebaf4922@partner.example>,hunar.subramaniam@partner.example,myra.dutt@sahyadripower.example,Load dispatch schedule,111.176.39.140,pass,pass,pass,-,CLEAN,delivered
2020-02-02T23:04:56Z,<b6a7c7be22b842c3@partner.example>,baiju.sankaran@partner.example,manjari.dutta@sahyadripower.example,Re: substation report,144.150.229.101,pass,pass,pass,-,CLEAN,delivered
2020-02-03T02:19:38Z,<24756b3c4e914aba@partner.example>,ayesha.varkey@partner.example,vidur.srinivas@sahyadripower.example,Re: substation report,139.111.230.89,pass,pass,pass,-,CLEAN,delivered
2020-02-03T23:43:29Z,<8fe913745e314e24@partner.example>,emir.shah@partner.example,sahil.magar@sahyadripower.example,Re: substation report,118.207.40.103,pass,pass,pass,-,CLEAN,delivered
2020-02-04T03:18:32Z,<05a5cf71d6c34ba4@partner.example>,kismat.konda@partner.example,lavanya.date@sahyadripower.example,Load dispatch schedule,93.59.217.77,pass,pass,pass,-,CLEAN,delivered
2020-02-04T12:53:45Z,<8f60709e13e143b9@partner.example>,advik.bhandari@partner.example,raunak.bassi@sahyadripower.example,Load dispatch schedule,213.210.151.104,pass,pass,pass,-,CLEAN,delivered
2020-02-04T13:43:44Z,<d4df2c5b1d814f07@partner.example>,vivaan.dixit@partner.example,bhavin.rajan@sahyadripower.example,Re: substation report,120.168.157.167,pass,pass,pass,-,CLEAN,delivered
2020-02-05T03:58:15Z,<2235c35f7383453d@partner.example>,indranil.dora@partner.example,mishti.kaul@sahyadripower.example,Maintenance window,53.95.81.170,pass,pass,pass,-,CLEAN,delivered
2020-02-05T10:10:11Z,<239b9d86311f4799@partner.example>,advik.deshmukh@partner.example,pihu.chaudhari@sahyadripower.example,Re: substation report,124.124.175.63,pass,pass,pass,-,CLEAN,delivered
2020-02-05T15:40:46Z,<e2e657d20c3449c0@partner.example>,vidur.ray@partner.example,elakshi.kata@sahyadripower.example,Maintenance window,222.130.24.55,pass,pass,pass,-,CLEAN,delivered
2020-02-06T03:34:12Z,<22b63f99172d4714@partner.example>,mahika.balan@partner.example,nishith.bal@sahyadripower.example,Re: substation report,87.232.50.44,pass,pass,pass,-,CLEAN,delivered
2020-02-06T16:37:06Z,<136aec9708ce47bd@partner.example>,yuvaan.rajagopalan@partner.example,saksham.acharya@sahyadripower.example,Maintenance window,119.12.128.48,pass,pass,pass,-,CLEAN,delivered
2020-02-06T19:41:14Z,<564bc416013e42e6@partner.example>,jayant.sibal@partner.example,ishaan.das@sahyadripower.example,Load dispatch schedule,51.81.96.229,pass,pass,pass,-,CLEAN,delivered
2020-02-06T22:15:07Z,<ad3c84fac5bf4a99@partner.example>,inaaya..dora@partner.example,advika.balay@sahyadripower.example,Re: substation report,24.140.49.54,pass,pass,pass,-,CLEAN,delivered
2020-02-07T15:03:41Z,<6525ca88fcf04ce4@partner.example>,ryan.viswanathan@partner.example,khushi.manne@sahyadripower.example,Maintenance window,207.213.5.47,pass,pass,pass,-,CLEAN,delivered
2020-02-08T05:15:45Z,<67758b854c994524@mail-5evkgx8pesd3dd.info>,accounts@yfv9jjhh0mhny5t2.xyz,oorja.chander@sahyadripower.example,Urgent: Smart meter firmware update,70.150.220.99,fail,fail,fail,-,PHISH,delivered
2020-02-08T23:12:12Z,<5887d37fb19b41ee@partner.example>,manikya.walla@partner.example,siya.aurora@sahyadripower.example,Re: substation report,68.252.34.184,pass,pass,pass,-,CLEAN,delivered
2020-02-09T08:00:15Z,<e166c04b969e424c@partner.example>,dharmajan.virk@partner.example,shalv.de@sahyadripower.example,Load dispatch schedule,45.80.186.113,pass,pass,pass,-,CLEAN,delivered
2020-02-09T10:28:44Z,<63fa6650bb2a423c@partner.example>,farhan.kapur@partner.example,lavanya.iyengar@sahyadripower.example,Re: substation report,5.26.221.31,pass,pass,pass,-,CLEAN,delivered
2020-02-09T15:43:10Z,<215249a4a7d34390@partner.example>,trisha.sarkar@partner.example,kanav.bajwa@sahyadripower.example,Load dispatch schedule,117.115.18.144,pass,pass,pass,-,CLEAN,delivered
2020-02-10T14:17:31Z,<7d36ca4018c54d57@partner.example>,anya.chada@partner.example,divyansh.ahluwalia@sahyadripower.example,Re: substation report,211.33.51.110,pass,pass,pass,-,CLEAN,delivered
2020-02-11T20:44:29Z,<838a39c37ea243d9@partner.example>,biju.vora@partner.example,alia.shah@sahyadripower.example,Load dispatch schedule,183.205.71.5,pass,pass,pass,-,CLEAN,delivered
2020-02-12T14:16:45Z,<b4be37aa68274199@partner.example>,raghav.cherian@partner.example,shalv.soman@sahyadripower.example,Maintenance window,32.166.152.27,pass,pass,pass,-,CLEAN,delivered
2020-02-12T21:56:56Z,<da1f9c81ed034679@mail-wcxkzvn99r73if9x5w.top>,accounts@sll9r3ctc1sb5.top,jiya.ramesh@sahyadripower.example,Password expires today,194.205.177.189,fail,fail,fail,-,PHISH,delivered
2020-02-13T03:28:37Z,<4373cc09578043bf@partner.example>,zoya.borra@partner.example,misha.dewan@sahyadripower.example,Maintenance window,186.60.23.30,pass,pass,pass,-,CLEAN,delivered
2020-02-13T08:57:55Z,<bbce7a738c1141bf@partner.example>,indrajit.sangha@partner.example,akarsh.sanghvi@sahyadripower.example,Re: substation report,136.103.56.199,pass,pass,pass,-,CLEAN,delivered
2020-02-13T09:36:47Z,<4316eb06f13f47eb@partner.example>,taimur.basu@partner.example,pari.raj@sahyadripower.example,Maintenance window,9.21.156.217,pass,pass,pass,-,CLEAN,delivered
2020-02-13T17:58:10Z,<b3502458569447a3@partner.example>,fateh.ramakrishnan@partner.example,vedika.grewal@sahyadripower.example,Load dispatch schedule,153.188.116.158,pass,pass,pass,-,CLEAN,delivered
2020-02-14T11:04:22Z,<7a7ddaf126f74074@partner.example>,anvi.sarna@partner.example,aarush.shukla@sahyadripower.example,Load dispatch schedule,181.57.94.108,pass,pass,pass,-,CLEAN,delivered
2020-02-14T15:20:15Z,<195d67ff98b54113@partner.example>,jiya.sekhon@partner.example,ivan.sahota@sahyadripower.example,Re: substation report,85.75.147.133,pass,pass,pass,-,CLEAN,delivered
2020-02-14T15:49:22Z,<5a14aa8a98c24f51@partner.example>,indrajit.badami@partner.example,abram.dey@sahyadripower.example,Maintenance window,12.73.21.151,pass,pass,pass,-,CLEAN,delivered
2020-02-14T18:21:37Z,<856c4e27d9524a30@partner.example>,lagan.mannan@partner.example,vedika.jain@sahyadripower.example,Load dispatch schedule,49.221.76.104,pass,pass,pass,-,CLEAN,delivered
2020-02-15T06:58:56Z,<f2ea5ec3840a4c46@partner.example>,rati.vora@partner.example,azad.dixit@sahyadripower.example,Re: substation report,115.253.11.49,pass,pass,pass,-,CLEAN,delivered
2020-02-15T08:11:23Z,<485c116ed27a4f97@partner.example>,trisha.wason@partner.example,sana.dey@sahyadripower.example,Re: substation report,76.193.218.56,pass,pass,pass,-,CLEAN,delivered
2020-02-15T10:07:09Z,<d91c3176de5744a3@partner.example>,emir.mangat@partner.example,tejas.raja@sahyadripower.example,Load dispatch schedule,119.115.202.56,pass,pass,pass,-,CLEAN,delivered
2020-02-15T19:13:21Z,<bf6932c9d0074cab@mail-1c982lb47g98.top>,accounts@odn4uwxco69x3.info,indranil.lanka@sahyadripower.example,Password expires today,33.98.131.16,fail,fail,fail,-,PHISH,delivered
2020-02-16T01:36:36Z,<3d1b118101c34ad2@partner.example>,nishith.goda@partner.example,pari.lata@sahyadripower.example,Load dispatch schedule,148.151.124.39,pass,pass,pass,-,CLEAN,delivered
